Kode,Tekst,Kapitel,Kap_n,Kap_desc
DC470,"Kræft i perifer nerve eller autonome nervesystem i hoved, ansigt eller hals",Kap. II: Neoplasmer [DC00-DD48],II,Neoplasmer [DC00-DD48]
DC470A,Kræft i perifer nerve i hovedet,Kap. II: Neoplasmer [DC00-DD48],II,Neoplasmer [DC00-DD48]
DC470B,Kræft i perifer nerve i halsen,Kap. II: Neoplasmer [DC00-DD48],II,Neoplasmer [DC00-DD48]
DC470C,Kræft i perifer nerve i ansigtet,Kap. II: Neoplasmer [DC00-DD48],II,Neoplasmer [DC00-DD48]
DC470D,Kræft i autonome nervesystem i hovedet,Kap. II: Neoplasmer [DC00-DD48],II,Neoplasmer [DC00-DD48]
DC470E,Kræft i autonome nervesystem i halsen,Kap. II: Neoplasmer [DC00-DD48],II,Neoplasmer [DC00-DD48]
DC470F,Kræft i autonome nervesystem i ansigtet,Kap. II: Neoplasmer [DC00-DD48],II,Neoplasmer [DC00-DD48]
DC471,Kræft i perifer nerve eller autonome nervesystem i overekstremitet,Kap. II: Neoplasmer [DC00-DD48],II,Neoplasmer [DC00-DD48]
DC471A,Kræft i perifer nerve i skulderregion,Kap. II: Neoplasmer [DC00-DD48],II,Neoplasmer [DC00-DD48]
DC471B,Kræft i perifer nerve i arm eller hånd,Kap. II: Neoplasmer [DC00-DD48],II,Neoplasmer [DC00-DD48]
DC471C,Kræft i autonome nervesystem i skulderregion,Kap. II: Neoplasmer [DC00-DD48],II,Neoplasmer [DC00-DD48]
DC471D,Kræft i autonome nervesystem i arm eller hånd,Kap. II: Neoplasmer [DC00-DD48],II,Neoplasmer [DC00-DD48]
DC472,Kræft i perifer nerve eller autonome nervesystem i underekstremitet,Kap. II: Neoplasmer [DC00-DD48],II,Neoplasmer [DC00-DD48]
DC472A,Kræft i perifer nerve i hofteregion,Kap. II: Neoplasmer [DC00-DD48],II,Neoplasmer [DC00-DD48]
DC472B,Kræft i perifer nerve i ben eller fod,Kap. II: Neoplasmer [DC00-DD48],II,Neoplasmer [DC00-DD48]
DC472C,Kræft i autonome nervesystem i hofteregion,Kap. II: Neoplasmer [DC00-DD48],II,Neoplasmer [DC00-DD48]
DC472D,Kræft i autonome nervesystem i ben eller fod,Kap. II: Neoplasmer [DC00-DD48],II,Neoplasmer [DC00-DD48]
DC473,Kræft i perifer nerve eller autonome nervesystem i thorax,Kap. II: Neoplasmer [DC00-DD48],II,Neoplasmer [DC00-DD48]
DC473A,Kræft i perifer nerve i thorax,Kap. II: Neoplasmer [DC00-DD48],II,Neoplasmer [DC00-DD48]
DC473B,Kræft i autonome nervesystem i thorax,Kap. II: Neoplasmer [DC00-DD48],II,Neoplasmer [DC00-DD48]
DC474,Kræft i perifer nerve eller autonome nervesystem i abdomen,Kap. II: Neoplasmer [DC00-DD48],II,Neoplasmer [DC00-DD48]
DC474A,Kræft i perifer nerve i abdomen,Kap. II: Neoplasmer [DC00-DD48],II,Neoplasmer [DC00-DD48]
DC474B,Kræft i autonome nervesystem i abdomen,Kap. II: Neoplasmer [DC00-DD48],II,Neoplasmer [DC00-DD48]
DC475,Kræft i perifer nerve eller autonome nervesystem i bækkenet,Kap. II: Neoplasmer [DC00-DD48],II,Neoplasmer [DC00-DD48]
DC475A,Kræft i perifer nerve i bækkenet,Kap. II: Neoplasmer [DC00-DD48],II,Neoplasmer [DC00-DD48]
DC475B,Kræft i autonome nervesystem i bækkenet,Kap. II: Neoplasmer [DC00-DD48],II,Neoplasmer [DC00-DD48]
DC476,Kræft i perifer nerve eller autonome nervesystem i truncus UNS,Kap. II: Neoplasmer [DC00-DD48],II,Neoplasmer [DC00-DD48]
DC476A,Kræft i perifer nerve i truncus,Kap. II: Neoplasmer [DC00-DD48],II,Neoplasmer [DC00-DD48]
DC476B,Kræft i autonome nervesystem i truncus,Kap. II: Neoplasmer [DC00-DD48],II,Neoplasmer [DC00-DD48]
DC478,Kræft i perifere nerver eller autonome nervesystem overgribende flere lokalisationer,Kap. II: Neoplasmer [DC00-DD48],II,Neoplasmer [DC00-DD48]
DC478A,Kræft i perifere nerver overgribende flere lokalisationer,Kap. II: Neoplasmer [DC00-DD48],II,Neoplasmer [DC00-DD48]
DC478B,Kræft i autonome nervesystem overgribende flere lokalisationer,Kap. II: Neoplasmer [DC00-DD48],II,Neoplasmer [DC00-DD48]
DC479,Kræft i perifer nerve eller autonome nervesystem UNS,Kap. II: Neoplasmer [DC00-DD48],II,Neoplasmer [DC00-DD48]
DC479A,Kræft i perifer nerve UNS,Kap. II: Neoplasmer [DC00-DD48],II,Neoplasmer [DC00-DD48]
DC479B,Kræft i autonome nervesystem UNS,Kap. II: Neoplasmer [DC00-DD48],II,Neoplasmer [DC00-DD48]
DC48,Kræft i bughinden og i bughulens bagvæg,Kap. II: Neoplasmer [DC00-DD48],II,Neoplasmer [DC00-DD48]
DC480,Kræft i retroperitoneum,Kap. II: Neoplasmer [DC00-DD48],II,Neoplasmer [DC00-DD48]
DC481,Kræft i specificeret del af peritoneum,Kap. II: Neoplasmer [DC00-DD48],II,Neoplasmer [DC00-DD48]
DC481A,Kræft i mesenteriet,Kap. II: Neoplasmer [DC00-DD48],II,Neoplasmer [DC00-DD48]
DC481B,Kræft i mesocolon,Kap. II: Neoplasmer [DC00-DD48],II,Neoplasmer [DC00-DD48]
DC481C,Kræft i oment,Kap. II: Neoplasmer [DC00-DD48],II,Neoplasmer [DC00-DD48]
DC482,Kræft i peritoneum UNS,Kap. II: Neoplasmer [DC00-DD48],II,Neoplasmer [DC00-DD48]
DC488,Kræft i bughinden og bughulens bagvæg overgribende flere lokalisationer,Kap. II: Neoplasmer [DC00-DD48],II,Neoplasmer [DC00-DD48]
DC49,Kræft i andet bindevæv og bløddelsvæv,Kap. II: Neoplasmer [DC00-DD48],II,Neoplasmer [DC00-DD48]
DC490,"Kræft i bindevæv og bløddelsvæv i hoved, ansigt eller hals",Kap. II: Neoplasmer [DC00-DD48],II,Neoplasmer [DC00-DD48]
DC490A,Kræft i bindevæv og bløddelsvæv i hovedet,Kap. II: Neoplasmer [DC00-DD48],II,Neoplasmer [DC00-DD48]
DC490B,Kræft i bindevæv og bløddelsvæv i halsen,Kap. II: Neoplasmer [DC00-DD48],II,Neoplasmer [DC00-DD48]
DC490C,Kræft i bindevæv og bløddelsvæv i ansigtet,Kap. II: Neoplasmer [DC00-DD48],II,Neoplasmer [DC00-DD48]
DC491,Kræft i bindevæv og bløddelsvæv i overekstremitet,Kap. II: Neoplasmer [DC00-DD48],II,Neoplasmer [DC00-DD48]
DC491A,Kræft i bindevæv og bløddelsvæv i skulderregion,Kap. II: Neoplasmer [DC00-DD48],II,Neoplasmer [DC00-DD48]
DC491B,Kræft i bindevæv og bløddelsvæv i arm,Kap. II: Neoplasmer [DC00-DD48],II,Neoplasmer [DC00-DD48]
DC492,Kræft i bindevæv og bløddelsvæv i underekstremitet,Kap. II: Neoplasmer [DC00-DD48],II,Neoplasmer [DC00-DD48]
DC492A,Kræft i bindevæv og bløddelsvæv i ben,Kap. II: Neoplasmer [DC00-DD48],II,Neoplasmer [DC00-DD48]
DC492B,Kræft i bindevæv og bløddelsvæv i hofteregion,Kap. II: Neoplasmer [DC00-DD48],II,Neoplasmer [DC00-DD48]
DC493,Kræft i bindevæv og bløddelsvæv i thorax,Kap. II: Neoplasmer [DC00-DD48],II,Neoplasmer [DC00-DD48]
DC493A,Kræft i bindevæv og bløddelsvæv i armhule,Kap. II: Neoplasmer [DC00-DD48],II,Neoplasmer [DC00-DD48]
DC493B,Kræft i bindevæv og bløddelsvæv i mellemgulvet,Kap. II: Neoplasmer [DC00-DD48],II,Neoplasmer [DC00-DD48]
DC494,Kræft i bindevæv og bløddelsvæv i abdomen,Kap. II: Neoplasmer [DC00-DD48],II,Neoplasmer [DC00-DD48]
DC495,Kræft i bindevæv og bløddelsvæv i bækkenet,Kap. II: Neoplasmer [DC00-DD48],II,Neoplasmer [DC00-DD48]
DC495A,Kræft i bindevæv og bløddelsvæv i perineum,Kap. II: Neoplasmer [DC00-DD48],II,Neoplasmer [DC00-DD48]
DC496,Kræft i bindevæv og bløddelsvæv i truncus UNS,Kap. II: Neoplasmer [DC00-DD48],II,Neoplasmer [DC00-DD48]
DC498,Kræft i bindevæv og bløddelsvæv overgribende flere lokalisationer,Kap. II: Neoplasmer [DC00-DD48],II,Neoplasmer [DC00-DD48]
DC499,Kræft i bindevæv og bløddelsvæv UNS,Kap. II: Neoplasmer [DC00-DD48],II,Neoplasmer [DC00-DD48]
DC50,Brystkræft,Kap. II: Neoplasmer [DC00-DD48],II,Neoplasmer [DC00-DD48]
DC500,Kræft i brystvorte eller areola mammae,Kap. II: Neoplasmer [DC00-DD48],II,Neoplasmer [DC00-DD48]
DC500A,Kræft i areolae mammae,Kap. II: Neoplasmer [DC00-DD48],II,Neoplasmer [DC00-DD48]
DC500B,Kræft i brystvorte,Kap. II: Neoplasmer [DC00-DD48],II,Neoplasmer [DC00-DD48]
DC501,Brystkræft i den centrale del af mamma,Kap. II: Neoplasmer [DC00-DD48],II,Neoplasmer [DC00-DD48]
DC502,Brystkræft i den øvre mediale kvadrant af mamma,Kap. II: Neoplasmer [DC00-DD48],II,Neoplasmer [DC00-DD48]
DC503,Brystkræft i den nedre mediale kvadrant af mamma,Kap. II: Neoplasmer [DC00-DD48],II,Neoplasmer [DC00-DD48]
DC504,Brystkræft i den øvre laterale kvadrant af mamma,Kap. II: Neoplasmer [DC00-DD48],II,Neoplasmer [DC00-DD48]
DC505,Brystkræft i den nedre laterale kvadrant af mamma,Kap. II: Neoplasmer [DC00-DD48],II,Neoplasmer [DC00-DD48]
DC506,Brystkræft i processus axillaris mammae,Kap. II: Neoplasmer [DC00-DD48],II,Neoplasmer [DC00-DD48]
DC508,Brystkræft overgribende flere lokalisationer,Kap. II: Neoplasmer [DC00-DD48],II,Neoplasmer [DC00-DD48]
DC509,Brystkræft UNS,Kap. II: Neoplasmer [DC00-DD48],II,Neoplasmer [DC00-DD48]
DC51,Kræft i ydre kvindelige kønsorganer,Kap. II: Neoplasmer [DC00-DD48],II,Neoplasmer [DC00-DD48]
DC510,Kræft i stor kønslæbe,Kap. II: Neoplasmer [DC00-DD48],II,Neoplasmer [DC00-DD48]
DC510A,Kræft i Bartholins kirtel,Kap. II: Neoplasmer [DC00-DD48],II,Neoplasmer [DC00-DD48]
DC511,Kræft i lille kønslæbe,Kap. II: Neoplasmer [DC00-DD48],II,Neoplasmer [DC00-DD48]
DC512,Kræft i klitoris,Kap. II: Neoplasmer [DC00-DD48],II,Neoplasmer [DC00-DD48]
DC518,Kræft i ydre kvindelige kønsorganer overgribende flere lokalisationer,Kap. II: Neoplasmer [DC00-DD48],II,Neoplasmer [DC00-DD48]
DC519,Kræft i ydre kvindelige kønsorganer UNS,Kap. II: Neoplasmer [DC00-DD48],II,Neoplasmer [DC00-DD48]
DC52,Kræft i vagina,Kap. II: Neoplasmer [DC00-DD48],II,Neoplasmer [DC00-DD48]
DC529,Vaginakræft,Kap. II: Neoplasmer [DC00-DD48],II,Neoplasmer [DC00-DD48]
DC53,Kræft i livmoderhalsen,Kap. II: Neoplasmer [DC00-DD48],II,Neoplasmer [DC00-DD48]
DC539,Livmoderhalskræft,Kap. II: Neoplasmer [DC00-DD48],II,Neoplasmer [DC00-DD48]
DC54,Kræft i livmoderen,Kap. II: Neoplasmer [DC00-DD48],II,Neoplasmer [DC00-DD48]
DC549,Livmoderkræft,Kap. II: Neoplasmer [DC00-DD48],II,Neoplasmer [DC00-DD48]
DC55,Kræft i livmoderen uden nærmere specificeret lokalisation,Kap. II: Neoplasmer [DC00-DD48],II,Neoplasmer [DC00-DD48]
DC559,Kræft i livmoderen uden nærmere specificeret lokalisation,Kap. II: Neoplasmer [DC00-DD48],II,Neoplasmer [DC00-DD48]
DC56,Kræft i æggestok,Kap. II: Neoplasmer [DC00-DD48],II,Neoplasmer [DC00-DD48]
DC569,Æggestokkræft,Kap. II: Neoplasmer [DC00-DD48],II,Neoplasmer [DC00-DD48]
DC569A,Ekstragonadal germinalcelletumor (ovarie),Kap. II: Neoplasmer [DC00-DD48],II,Neoplasmer [DC00-DD48]
DC57,Kræft i andre og ikke specificerede kvindelige kønsorganer,Kap. II: Neoplasmer [DC00-DD48],II,Neoplasmer [DC00-DD48]
DC570,Kræft i æggeleder,Kap. II: Neoplasmer [DC00-DD48],II,Neoplasmer [DC00-DD48]
DC571,Kræft i ligamentum latum uteri,Kap. II: Neoplasmer [DC00-DD48],II,Neoplasmer [DC00-DD48]
DC572,Kræft i ligamentum teres uteri,Kap. II: Neoplasmer [DC00-DD48],II,Neoplasmer [DC00-DD48]
DC573,Kræft i parametriet,Kap. II: Neoplasmer [DC00-DD48],II,Neoplasmer [DC00-DD48]
DC574,Kræft i adnexa uteri,Kap. II: Neoplasmer [DC00-DD48],II,Neoplasmer [DC00-DD48]
DC577,Kræft i anden specificeret struktur i kvindeligt kønsorgan,Kap. II: Neoplasmer [DC00-DD48],II,Neoplasmer [DC00-DD48]
DC578,Kræft i kvindelige kønsorganer overgribende flere lokalisationer,Kap. II: Neoplasmer [DC00-DD48],II,Neoplasmer [DC00-DD48]
DC579,Kræft i kvindeligt kønsorgan UNS,Kap. II: Neoplasmer [DC00-DD48],II,Neoplasmer [DC00-DD48]
DC58,Kræft i moderkagen,Kap. II: Neoplasmer [DC00-DD48],II,Neoplasmer [DC00-DD48]
DC589,Kræft i moderkagen UNS,Kap. II: Neoplasmer [DC00-DD48],II,Neoplasmer [DC00-DD48]
DC589A,Choriokarcinom i placenta,Kap. II: Neoplasmer [DC00-DD48],II,Neoplasmer [DC00-DD48]
DC589B,Chorionepiteliom i placenta,Kap. II: Neoplasmer [DC00-DD48],II,Neoplasmer [DC00-DD48]
DC60,Kræft i penis,Kap. II: Neoplasmer [DC00-DD48],II,Neoplasmer [DC00-DD48]
DC600,Kræft i forhuden,Kap. II: Neoplasmer [DC00-DD48],II,Neoplasmer [DC00-DD48]
DC601,Kræft i glans penis,Kap. II: Neoplasmer [DC00-DD48],II,Neoplasmer [DC00-DD48]
DC602,Kræft i corpus penis,Kap. II: Neoplasmer [DC00-DD48],II,Neoplasmer [DC00-DD48]
DC608,Kræft i penis overgribende flere lokalisationer,Kap. II: Neoplasmer [DC00-DD48],II,Neoplasmer [DC00-DD48]
DC609,Kræft i penis UNS,Kap. II: Neoplasmer [DC00-DD48],II,Neoplasmer [DC00-DD48]
DC61,Kræft i blærehalskirtlen,Kap. II: Neoplasmer [DC00-DD48],II,Neoplasmer [DC00-DD48]
DC619,Prostatakræft,Kap. II: Neoplasmer [DC00-DD48],II,Neoplasmer [DC00-DD48]
DC619Y,PSA-recidiv efter tidligere intenderet kurativ behandling,Kap. II: Neoplasmer [DC00-DD48],II,Neoplasmer [DC00-DD48]
DC619Z,Kastrationsresistent prostatakræft (CRPC),Kap. II: Neoplasmer [DC00-DD48],II,Neoplasmer [DC00-DD48]
DC62,Testikelkræft,Kap. II: Neoplasmer [DC00-DD48],II,Neoplasmer [DC00-DD48]
DC620,Kræft i ikke-nedstegen testikel,Kap. II: Neoplasmer [DC00-DD48],II,Neoplasmer [DC00-DD48]
DC621,Kræft i testikel i scrotum,Kap. II: Neoplasmer [DC00-DD48],II,Neoplasmer [DC00-DD48]
DC629,Testikelkræft UNS,Kap. II: Neoplasmer [DC00-DD48],II,Neoplasmer [DC00-DD48]
DC629A,Ekstragonadal germinalcelletumor (testis),Kap. II: Neoplasmer [DC00-DD48],II,Neoplasmer [DC00-DD48]
DC63,Kræft i andre og ikke specificerede mandlige kønsorganer,Kap. II: Neoplasmer [DC00-DD48],II,Neoplasmer [DC00-DD48]
DC630,Kræft i bitestikel,Kap. II: Neoplasmer [DC00-DD48],II,Neoplasmer [DC00-DD48]
DC631,Kræft i sædstreng,Kap. II: Neoplasmer [DC00-DD48],II,Neoplasmer [DC00-DD48]
DC632,Kræft i scrotum,Kap. II: Neoplasmer [DC00-DD48],II,Neoplasmer [DC00-DD48]
DC637,Kræft i andet mandligt kønsorgan,Kap. II: Neoplasmer [DC00-DD48],II,Neoplasmer [DC00-DD48]
DC638,Kræft i mandlige kønsorganer overgribende flere lokalisationer,Kap. II: Neoplasmer [DC00-DD48],II,Neoplasmer [DC00-DD48]
DC639,Kræft i mandligt kønsorgan UNS,Kap. II: Neoplasmer [DC00-DD48],II,Neoplasmer [DC00-DD48]
DC64,Nyrekræft,Kap. II: Neoplasmer [DC00-DD48],II,Neoplasmer [DC00-DD48]
DC649,Nyrekræft,Kap. II: Neoplasmer [DC00-DD48],II,Neoplasmer [DC00-DD48]
DC65,Kræft i nyrebækken,Kap. II: Neoplasmer [DC00-DD48],II,Neoplasmer [DC00-DD48]
DC659,Kræft i nyrebækken,Kap. II: Neoplasmer [DC00-DD48],II,Neoplasmer [DC00-DD48]
DC66,Kræft i urinleder,Kap. II: Neoplasmer [DC00-DD48],II,Neoplasmer [DC00-DD48]
DC669,Kræft i urinleder,Kap. II: Neoplasmer [DC00-DD48],II,Neoplasmer [DC00-DD48]
DC67,Kræft i urinblæren,Kap. II: Neoplasmer [DC00-DD48],II,Neoplasmer [DC00-DD48]
DC677,Kræft i urachus,Kap. II: Neoplasmer [DC00-DD48],II,Neoplasmer [DC00-DD48]
DC679,Kræft i urinblæren UNS,Kap. II: Neoplasmer [DC00-DD48],II,Neoplasmer [DC00-DD48]
DC68,Kræft i andre og ikke specificerede urinorganer,Kap. II: Neoplasmer [DC00-DD48],II,Neoplasmer [DC00-DD48]
DC680,Kræft i urinrøret,Kap. II: Neoplasmer [DC00-DD48],II,Neoplasmer [DC00-DD48]
DC681,Kræft i glandula paraurethralis s. bulbourethralis,Kap. II: Neoplasmer [DC00-DD48],II,Neoplasmer [DC00-DD48]
DC688,Kræft i urinorganer overgribende flere lokalisationer,Kap. II: Neoplasmer [DC00-DD48],II,Neoplasmer [DC00-DD48]
DC689,Kræft i urinorgan UNS,Kap. II: Neoplasmer [DC00-DD48],II,Neoplasmer [DC00-DD48]
DC69,Kræft i øje og omgivende strukturer,Kap. II: Neoplasmer [DC00-DD48],II,Neoplasmer [DC00-DD48]
DC690,Kræft i konjunktiva,Kap. II: Neoplasmer [DC00-DD48],II,Neoplasmer [DC00-DD48]
DC691,Kræft i cornea,Kap. II: Neoplasmer [DC00-DD48],II,Neoplasmer [DC00-DD48]
DC692,Kræft i retina,Kap. II: Neoplasmer [DC00-DD48],II,Neoplasmer [DC00-DD48]
DC692A,Retinoblastom,Kap. II: Neoplasmer [DC00-DD48],II,Neoplasmer [DC00-DD48]
DC693,Kræft i choroidea,Kap. II: Neoplasmer [DC00-DD48],II,Neoplasmer [DC00-DD48]
DC694,Kræft i corpus ciliare,Kap. II: Neoplasmer [DC00-DD48],II,Neoplasmer [DC00-DD48]
DC695,Kræft i tårekirtel eller tårekanal,Kap. II: Neoplasmer [DC00-DD48],II,Neoplasmer [DC00-DD48]
DC695A,Kræft i tårekanal,Kap. II: Neoplasmer [DC00-DD48],II,Neoplasmer [DC00-DD48]
DC695B,Kræft i tårekirtel,Kap. II: Neoplasmer [DC00-DD48],II,Neoplasmer [DC00-DD48]
DC696,Kræft i øjenhule,Kap. II: Neoplasmer [DC00-DD48],II,Neoplasmer [DC00-DD48]
DC698,Kræft i øje overgribende flere lokalisationer,Kap. II: Neoplasmer [DC00-DD48],II,Neoplasmer [DC00-DD48]
DC699,Kræft i øje UNS,Kap. II: Neoplasmer [DC00-DD48],II,Neoplasmer [DC00-DD48]
DC699A,Kræft i øjeæble,Kap. II: Neoplasmer [DC00-DD48],II,Neoplasmer [DC00-DD48]
DC70,Kræft i hjernehinde og rygmarvshinde,Kap. II: Neoplasmer [DC00-DD48],II,Neoplasmer [DC00-DD48]
DC700,Kræft i hjernehinde,Kap. II: Neoplasmer [DC00-DD48],II,Neoplasmer [DC00-DD48]
DC701,Kræft i rygmarvshinde,Kap. II: Neoplasmer [DC00-DD48],II,Neoplasmer [DC00-DD48]
DC709,Kræft i hjernehinde eller rygmarvshinde UNS,Kap. II: Neoplasmer [DC00-DD48],II,Neoplasmer [DC00-DD48]
DC71,Kræft i hjernen,Kap. II: Neoplasmer [DC00-DD48],II,Neoplasmer [DC00-DD48]
DC710,Kræft i storhjernen,Kap. II: Neoplasmer [DC00-DD48],II,Neoplasmer [DC00-DD48]
DC710A,Kræft i corpus callosum,Kap. II: Neoplasmer [DC00-DD48],II,Neoplasmer [DC00-DD48]
DC710B,Supratentoriel kræft i storhjernen UNS,Kap. II: Neoplasmer [DC00-DD48],II,Neoplasmer [DC00-DD48]
DC711,Kræft i hjernens pandelap,Kap. II: Neoplasmer [DC00-DD48],II,Neoplasmer [DC00-DD48]
DC712,Kræft i hjernens tindingelap,Kap. II: Neoplasmer [DC00-DD48],II,Neoplasmer [DC00-DD48]
DC713,Kræft i hjernens isselap,Kap. II: Neoplasmer [DC00-DD48],II,Neoplasmer [DC00-DD48]
DC714,Kræft i hjernens nakkelap,Kap. II: Neoplasmer [DC00-DD48],II,Neoplasmer [DC00-DD48]
DC715,Intraventrikulær kræft i hjernen,Kap. II: Neoplasmer [DC00-DD48],II,Neoplasmer [DC00-DD48]
DC716,Kræft i lillehjernen,Kap. II: Neoplasmer [DC00-DD48],II,Neoplasmer [DC00-DD48]
DC717,Kræft i hjernestammen eller 4. ventrikel,Kap. II: Neoplasmer [DC00-DD48],II,Neoplasmer [DC00-DD48]
DC717A,Kræft i 4. ventrikel,Kap. II: Neoplasmer [DC00-DD48],II,Neoplasmer [DC00-DD48]
DC717B,Kræft i hjernestammen,Kap. II: Neoplasmer [DC00-DD48],II,Neoplasmer [DC00-DD48]
DC717C,Infratentoriel kræft i hjernen UNS,Kap. II: Neoplasmer [DC00-DD48],II,Neoplasmer [DC00-DD48]
DC718,Kræft i hjernen overgribende flere lokalisationer,Kap. II: Neoplasmer [DC00-DD48],II,Neoplasmer [DC00-DD48]
DC719,Kræft i hjernen UNS,Kap. II: Neoplasmer [DC00-DD48],II,Neoplasmer [DC00-DD48]
DC72,"Kræft i rygmarv, kranienerver og andre dele af centralnervesystemet",Kap. II: Neoplasmer [DC00-DD48],II,Neoplasmer [DC00-DD48]
DC720,Kræft i rygmarven,Kap. II: Neoplasmer [DC00-DD48],II,Neoplasmer [DC00-DD48]
DC721,Kræft i cauda equina,Kap. II: Neoplasmer [DC00-DD48],II,Neoplasmer [DC00-DD48]
DC722,Kræft i lugtenerve,Kap. II: Neoplasmer [DC00-DD48],II,Neoplasmer [DC00-DD48]
DC722A,Kræft i bulbus olfactorius,Kap. II: Neoplasmer [DC00-DD48],II,Neoplasmer [DC00-DD48]
DC723,Kræft i synsnerve,Kap. II: Neoplasmer [DC00-DD48],II,Neoplasmer [DC00-DD48]
DC724,Kræft i hørenerve,Kap. II: Neoplasmer [DC00-DD48],II,Neoplasmer [DC00-DD48]
DC725,Kræft i anden hjernenerve eller hjernenerve UNS,Kap. II: Neoplasmer [DC00-DD48],II,Neoplasmer [DC00-DD48]
DC728,Kræft i centralnervesystemet overgribende flere lokalisationer,Kap. II: Neoplasmer [DC00-DD48],II,Neoplasmer [DC00-DD48]
DC729,Kræft i centralnervesystemet UNS,Kap. II: Neoplasmer [DC00-DD48],II,Neoplasmer [DC00-DD48]
DC73,Kræft i skjoldbruskkirtlen,Kap. II: Neoplasmer [DC00-DD48],II,Neoplasmer [DC00-DD48]
DC739,Kræft i skjoldbruskkirtlen,Kap. II: Neoplasmer [DC00-DD48],II,Neoplasmer [DC00-DD48]
DC74,Kræft i binyre,Kap. II: Neoplasmer [DC00-DD48],II,Neoplasmer [DC00-DD48]
DC740,Kræft i binyrebark,Kap. II: Neoplasmer [DC00-DD48],II,Neoplasmer [DC00-DD48]
DC741,Kræft i binyremarv,Kap. II: Neoplasmer [DC00-DD48],II,Neoplasmer [DC00-DD48]
DC749,Kræft i binyre UNS,Kap. II: Neoplasmer [DC00-DD48],II,Neoplasmer [DC00-DD48]
DC75,Kræft i andre endokrine kirtler og lignende strukturer,Kap. II: Neoplasmer [DC00-DD48],II,Neoplasmer [DC00-DD48]
DC750,Kræft i biskjoldbruskkirtel,Kap. II: Neoplasmer [DC00-DD48],II,Neoplasmer [DC00-DD48]
DC751,Kræft i hypofysen,Kap. II: Neoplasmer [DC00-DD48],II,Neoplasmer [DC00-DD48]
DC752,Kræft i ductus craniopharyngeus,Kap. II: Neoplasmer [DC00-DD48],II,Neoplasmer [DC00-DD48]
DC753,Kræft i corpus pineale,Kap. II: Neoplasmer [DC00-DD48],II,Neoplasmer [DC00-DD48]
DC754,Kræft i glomus caroticum,Kap. II: Neoplasmer [DC00-DD48],II,Neoplasmer [DC00-DD48]
DC755,Kræft i corpus para-aorticus eller andet paraganglion,Kap. II: Neoplasmer [DC00-DD48],II,Neoplasmer [DC00-DD48]
DC755A,Kræft i corpus para-aorticus,Kap. II: Neoplasmer [DC00-DD48],II,Neoplasmer [DC00-DD48]
DC755B,Kræft i andet paraganglion,Kap. II: Neoplasmer [DC00-DD48],II,Neoplasmer [DC00-DD48]
DC758,Pluriglandulær kræft UNS,Kap. II: Neoplasmer [DC00-DD48],II,Neoplasmer [DC00-DD48]
DC759,Kræft i endokrin kirtel UNS,Kap. II: Neoplasmer [DC00-DD48],II,Neoplasmer [DC00-DD48]
DC76,Kræft med andre og dårligt specificerede lokalisationer,Kap. II: Neoplasmer [DC00-DD48],II,Neoplasmer [DC00-DD48]
DC760,"Kræft i hoved, ansigt eller hals uden nærmere specificeret lokalisation",Kap. II: Neoplasmer [DC00-DD48],II,Neoplasmer [DC00-DD48]
DC760A,Kræft i hovedet uden nærmere specificeret lokalisation,Kap. II: Neoplasmer [DC00-DD48],II,Neoplasmer [DC00-DD48]
DC760B,Kræft i halsen uden nærmere specificeret lokalisation,Kap. II: Neoplasmer [DC00-DD48],II,Neoplasmer [DC00-DD48]
DC760C,Kræft i ansigtet uden nærmere specificeret lokalisation,Kap. II: Neoplasmer [DC00-DD48],II,Neoplasmer [DC00-DD48]
DC761,Kræft i thorax uden nærmere specificeret lokalisation,Kap. II: Neoplasmer [DC00-DD48],II,Neoplasmer [DC00-DD48]
DC762,Kræft i abdomen uden nærmere specificeret lokalisation,Kap. II: Neoplasmer [DC00-DD48],II,Neoplasmer [DC00-DD48]
DC763,Kræft i bækkenet uden nærmere specificeret lokalisation,Kap. II: Neoplasmer [DC00-DD48],II,Neoplasmer [DC00-DD48]
DC764,Kræft i overekstremitet uden nærmere specificeret lokalisation,Kap. II: Neoplasmer [DC00-DD48],II,Neoplasmer [DC00-DD48]
DC765,Kræft i underekstremitet uden nærmere specificeret lokalisation,Kap. II: Neoplasmer [DC00-DD48],II,Neoplasmer [DC00-DD48]
DC767,Kræft med anden dårligt specificeret lokalisation,Kap. II: Neoplasmer [DC00-DD48],II,Neoplasmer [DC00-DD48]
DC768,Kræft med anden eller dårligt specificeret lokalisation overgribende flere lokalisationer,Kap. II: Neoplasmer [DC00-DD48],II,Neoplasmer [DC00-DD48]
DC77,Metastaser og kræft UNS i lymfeknuder,Kap. II: Neoplasmer [DC00-DD48],II,Neoplasmer [DC00-DD48]
DC770,"Metastase eller kræft UNS i lymfeknude i hoved, ansigt eller hals",Kap. II: Neoplasmer [DC00-DD48],II,Neoplasmer [DC00-DD48]
DC770A,Metastase i lymfeknude i hovedet,Kap. II: Neoplasmer [DC00-DD48],II,Neoplasmer [DC00-DD48]
DC770A1,Regional lymfeknudemetastase i hovedet,Kap. II: Neoplasmer [DC00-DD48],II,Neoplasmer [DC00-DD48]
DC770A2,Fjernmetastase i lymfeknude i hovedet,Kap. II: Neoplasmer [DC00-DD48],II,Neoplasmer [DC00-DD48]
